year,actor,actorid,actor_type,conflictid,type,incomp,region,location,gwnoloc,gwnoloc2,gwnoloc3,gwnoloc4,conflictyear,interm,postc,pgm_id,state_prev,ai_prev,hrw_prev,selection,selection_ethnicity,selection_nationality,selection_religion,selection_age,selection_actor,selection_other,male,child,detainee,refugee,timing,timing_month,timing_military,timing_political,timing_errands,timing_search,location_text,location_camp,location_checkpoints,location_detention,location_private,location_school,public_public,public_semipublic,public_private,witness_family,witness_victims,witness_soldiers,witness_other,gang,byproxy,form,
1998,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Tadtads,3270,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,151,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,0,1,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,0,1,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1993,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,The Lost Command,3279,6,112,3,1,Asia,Philippines,840,0,0,0,1,0,0,142,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Chad,483,2,113,4,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""southern garrisons""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1990,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,2,1,1,-99,-99,-99,-99,SPLM/A,-99,1,0,1,0,"""October, in July and in Agust""",7;8;10,1,0,0,0,"""in Kadugli barracks; Nuba villages in the Tuleishi area; in Khartoum""",0,0,1,0,0,0,0,0,0,0,1,-99,1,0,rape; sexual torture,
1993,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,2,0,1,-99,-99,-99,-99,SPLM/A,-99,1,0,1,1,“in March”; “when the military train to Wau reached the town (Meiram)”; “in February”; “after entering the government- controlled town of Aweil“,2; 3,1,0,0,0,"""in the field; in Meriam; in the bush around Baidit; along the [train] line""",0,0,0,0,0,0,1,0,0,0,0,-99,0,0,rape; sexual mutilation,
1994,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,2,0,0,-99,-99,-99,-99,-99,-99,0,0,1,0,"""in June""",6,0,0,0,0,"""in the field; at Mondit""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1995,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in the field""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1996,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in the south""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1997,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,1,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in the south""",1,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape; sexual torture,
1998,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in the south""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1999,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,1,2,0,-99,-99,-99,-99,-99,-99,0,0,1,0,"""In February; before taking them back to the garrison""",2,1,0,0,0,"""the airstrip at Akoch in northern Bahr El Ghazal; civilains settlements; in the south; in Wau county; village of Ger""",1,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2000,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,3,0,0,-99,-99,-99,-99,-99,-99,0,0,1,0,-99,-99,1,0,0,0,"""on civilian settlements particularly in Bahr El Ghazal; in the south; in the conflict zone""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2001,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,1,1,0,-99,-99,-99,-99,-99,-99,0,0,1,0,"""between April and June""",6-Apr,0,0,0,0,"""in the south; on civilian settlements particularly in Bahr El Ghazal and Upper Nile regions; along raods in Upper Nile""",0,0,0,0,0,0,0,0,0,0,0,-99,1,0,rape,
2002,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,1,1,0,-99,-99,-99,-99,-99,-99,0,1,1,0,"""until a cease-fire signed in October; in early 2002; before dawn on January 27;""",1,1,0,0,0,"""in Western Nile/Unity State; in Mankien""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape; sexual slavery,
2003,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,"""raids""",-99,1,0,0,0,"""on civilian settlements; on the Bentiu-Adok road to Leer""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape; sexual slavery,
2004,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,2,3,1,-99,-99,-99,-99,SLA,-99,0,1,1,1,"“raids”; “after an attack”; “in January”; “November 30, 2004”; “early January 2004… following an SLA attack”; “in September”","1,9,11",1,0,0,0,“throughout the South”; “in Darfur”; “in Mukjar”; “in Adwah”; “in Abu Shouk camp “,1,0,0,0,0,1,0,0,0,0,0,-99,1,0,"rape, sexual slavery, sexual mutilation",
2005,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,3,1,1,1,"""southerners""",-99,-99,-99,-99,government opponents,0,1,1,2,"""if they left…to gather firewood, water or food; on May 2, during the Khartoum riots""",5,0,0,1,0,"""in Darfur; in Southern Darfur state; in Khartoum; in security camps""",1,0,1,0,0,0,0,0,0,0,0,-99,0,0,rape; sexual torture,
2006,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,3,1,2,0,-99,-99,-99,-99,-99,-99,0,1,1,2,"""they left their camps to gather firewood, water or food; On July 24 25; May; December""",5;7;12,1,0,1,0,"""near IDP camps; near Kalma camp outside Nyala, South Darfur; near Belail IDP Camp; in South Darfur; in the Abu Sakin region of North Darfur; Deribat, in eastern Jebel Mara""",1,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape; sexual torture,
2007,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,3,0,1,0,-99,-99,-99,-99,-99,-99,0,1,1,2,"""when they left their camps to gather firewood, water or food; on August 13; on January 19""",1;8,1,0,1,0,"near IDP camps; “in El Fasher, North Darfur”; “In Nyala”; Darfur",1,0,1,1,0,0,0,0,0,0,0,-99,1,0,rape; sexual torture,
2008,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,1,1,-99,-99,-99,-99,JEM,-99,0,1,0,1,“during and after the attacks”; “February 8”,2; 3,1,0,0,0,"""in Darfur Sirba; Silea""",0,0,0,1,0,0,0,0,0,0,0,-99,1,0,rape,
2009,Sudan,625,1,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,1,1,0,-99,-99,-99,-99,-99,-99,1,1,1,1,March,3,0,0,0,0,"""throughout Darfur, in towns, camps, and villages""",1,0,1,0,0,0,0,0,0,0,0,-99,0,0,"rape, sexual torture",
1989,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,1,“took the town of Torit in February”,2,1,0,0,0,"""Torit""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1990,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,“fighters entered“,-99,1,0,0,0,"""Kajo Kaji""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1991,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,1,2,1,"""ethnic groups associated with the Unity Group""",-99,-99,-99,-99,"""civillians in areas passed through by William Nyoun""",0,1,0,0,"""Shortly before the Christmas day attack; in June; three days after William Nyuon left""",6;12,1,0,0,0,"""around Magwe; in Obbo; in Lopit; at the river in Palataka; in Equatoria""",0,0,0,0,0,0,1,0,0,0,0,-99,0,0,rape; sexual torture,
1993,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,0,2,1,-99,-99,-99,-99,-99,"""Lafon population""",0,0,1,0,"""in February; in April; on May 1, 1993""",2;4;5,1,0,0,0,"""in Obbo; in Lafon; in Ayod; in Pagau""",0,0,0,0,0,0,0,0,0,0,0,"""twnety-five year old Dinka women""",0,0,rape,
1994,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,1,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,"""in January""",1,0,0,0,0,"""near Kajo Kiji""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1996,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,"""in March""",3,0,0,0,0,"""in the South; in Yei""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1998,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,1,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in the south""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1999,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2000,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,1,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2001,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,1,0,0,-99,-99,-99,-99,-99,-99,0,0,1,1,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2002,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,2,1,1,0,-99,-99,-99,-99,-99,-99,0,0,1,0,"""early in the year""; ""until a ceasefire signed""",-99,1,0,0,0,"""a camp that contained approximately 18,000 internally displaced persons (IDPs) at Mbiya""; ""in Raga, Western Bahr el-Ghazal""",1,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2003,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,-99,-99,0,0,0,0,"""in prisons; in southern Sudan""",0,0,1,0,0,0,0,0,0,0,0,-99,0,0,rape,
2004,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2005,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in rural areas of the South""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2006,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,1,0,-99,-99,-99,-99,-99,-99,0,1,0,0,"""in December""",12,0,0,0,0,"""in the Torit market""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2008,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,SPLM/A,1312,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,On July 19,7,0,0,0,0,In Warrab State,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1996,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,NDA,1314,3,113,3,2,Africa,Sudan,625,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,JEM,1315,3,113,4,2,Africa,Sudan,625,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,JEM,1315,3,113,4,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2005,JEM,1315,3,113,4,2,Africa,Sudan,625,0,0,0,0,1,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2006,JEM,1315,3,113,4,2,Africa,Sudan,625,0,0,0,0,1,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in Darfur""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2007,JEM,1315,3,113,4,2,Africa,Sudan,625,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in Darfur""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
